GENE,"PATHWAY Z-SCORE
"
IGKV8-24,"-0.5868567733369927
"
H2-DMB1,"-0.5868567733369927
"
H2-EB1,"-0.5868567733369927
"
FER1L5,"-0.5868567733369927
"
DDIT4,"-0.5868567733369927
"
TRIM14,"-0.5868567733369927
"
STX11,"-0.5868567733369927
"
RAB12,"-0.5868567733369927
"
ANXA3,"-0.5868567733369927
"
IGKV1-35,"-0.5868567733369927
"
MLKL,"-0.5868567733369927
"
DEFA-RS4,"-0.5868567733369927
"
TRIM28,"-0.5868567733369927
"
IGKV4-74,"-0.5868567733369927
"
SLPI,"-0.5868567733369927
"
AGBL4,"-0.5868567733369927
"
GSDMC4,"-0.5868567733369927
"
IFNAB,"-0.5868567733369927
"
NLRP9B,"-0.5868567733369927
"
AKAP8,"-0.5868567733369927
"
ANKHD1,"-0.5868567733369927
"
IFITM7,"-0.5868567733369927
"
BATF2,"-0.5868567733369927
"
FRK,"-0.5868567733369927
"
ARHGEF2,"-0.5868567733369927
"
AQP1,"-0.5868567733369927
"
TRIM26,"-0.5868567733369927
"
CSTDC2,"-0.5868567733369927
"
DEFB50,"-0.5868567733369927
"
PSG17,"-0.5868567733369927
"
DEFB46,"-0.5868567733369927
"
GCH1,"-0.5868567733369927
"
GBP2B,"-0.5868567733369927
"
GAPDH,"-0.5868567733369927
"
MEFV,"-0.5868567733369927
"
TRIM75,"-0.5868567733369927
"
TRIM30A,"-0.5868567733369927
"
SETD2,"-0.5868567733369927
"
DEFB14,"-0.5868567733369927
"
SSC5D,"-0.5868567733369927
"
ELF4,"-0.5868567733369927
"
DEFA41,"-0.5868567733369927
"
TRAV6D-4,"-0.5868567733369927
"
RAET1C,"-0.5868567733369927
"
IGKV3-9,"-0.5868567733369927
"
IGKV3-5,"-0.5868567733369927
"
IGKV3-7,"-0.5868567733369927
"
IGKV3-1,"-0.5868567733369927
"
IGKV8-18,"-0.5868567733369927
"
IGKV8-19,"-0.5868567733369927
"
IGKV8-16,"-0.5868567733369927
"
IGKV8-21,"-0.5868567733369927
"
IGKV6-20,"-0.5868567733369927
"
IGK-V19-17,"-0.5868567733369927
"
IGKV6-15,"-0.5868567733369927
"
IGKV6-14,"-0.5868567733369927
"
NLRP9A,"-0.5868567733369927
"
IGKV3-10,"-0.5868567733369927
"
KYNU,"-0.5868567733369927
"
IGKV3-12,"-0.5868567733369927
"
RAET1E,"-0.5868567733369927
"
PLD1,"-0.5868567733369927
"
SHC1,"-0.5868567733369927
"
GSDMA2,"-0.5868567733369927
"
WFDC12,"-0.5868567733369927
"
PTK6,"-0.5868567733369927
"
MST1R,"-0.5868567733369927
"
IGKV13-84,"-0.5868567733369927
"
UBD,"-0.5868567733369927
"
GSDMD,"-0.5868567733369927
"
DEFA-RS2,"-0.5868567733369927
"
DEFA10,"-0.5868567733369927
"
DEFA11,"-0.5868567733369927
"
DEFA12,"-0.5868567733369927
"
DEFA13,"-0.5868567733369927
"
DEFA14,"-0.5868567733369927
"
DEFA15,"-0.5868567733369927
"
DEFA16,"-0.5868567733369927
"
DEFA4,"-0.5868567733369927
"
DEFA5,"-0.5868567733369927
"
DEFA6,"-0.5868567733369927
"
DEFA7,"-0.5868567733369927
"
DEFA8,"-0.5868567733369927
"
DEFA9,"-0.5868567733369927
"
TNFSF15,"-0.5868567733369927
"
GZMM,"-0.5868567733369927
"
IGLV2,"-0.5868567733369927
"
PRDX1,"-0.5868567733369927
"
OASL2,"-0.5868567733369927
"
CCL7,"-0.5868567733369927
"
TRAV15-1-DV6-1,"-0.5868567733369927
"
FGB,"-0.5868567733369927
"
IGKV3-2,"-0.5868567733369927
"
MID2,"-0.5868567733369927
"
PRG4,"-0.5868567733369927
"
CD8A,"-0.5868567733369927
"
CD7,"-0.5868567733369927
"
CD3G,"-0.5868567733369927
"
CD3D,"-0.5868567733369927
"
STARD7,"-0.5868567733369927
"
CD14,"-0.5868567733369927
"
SUCNR1,"-0.5868567733369927
"
TRAV12D-1,"-0.5868567733369927
"
TRAV6D-5,"-0.5868567733369927
"
OTUD7B,"-0.5868567733369927
"
CCL22,"-0.5868567733369927
"
MILL1,"-0.5868567733369927
"
CAMK4,"-0.5868567733369927
"
S100A8,"-0.5868567733369927
"
TRIM58,"-0.5868567733369927
"
CCR3,"-0.5868567733369927
"
TRIM40,"-0.5868567733369927
"
RNF19B,"-0.5868567733369927
"
TSC1,"-0.5868567733369927
"
LY96,"-0.5868567733369927
"
CCR9,"-0.5868567733369927
"
IGKV4-55,"-0.5868567733369927
"
LY86,"-0.5868567733369927
"
IGKV4-70,"-0.5868567733369927
"
IGKV4-72,"-0.5868567733369927
"
CXCL16,"-0.5868567733369927
"
TMF1,"-0.5868567733369927
"
TRIM39,"-0.5868567733369927
"
PSTPIP1,"-0.5868567733369927
"
ENPP2,"-0.5868567733369927
"
SECTM1B,"-0.5868567733369927
"
VAMP3,"-0.5868567733369927
"
CAPG,"-0.5868567733369927
"
IFNAR2,"-0.5868567733369927
"
KIF16B,"-0.5868567733369927
"
IL1RN,"-0.5868567733369927
"
CASP1,"-0.5868567733369927
"
IGLV1,"-0.5868567733369927
"
RBPJ,"-0.5868567733369927
"
IGKV15-103,"-0.5868567733369927
"
CHIA1,"-0.5868567733369927
"
TRIM43C,"-0.5868567733369927
"
DEFA30,"-0.5868567733369927
"
JCHAIN,"-0.5868567733369927
"
IGF1R,"-0.5868567733369927
"
DEFA26,"-0.5868567733369927
"
TNFAIP8,"-0.5868567733369927
"
DEFA24,"-0.5868567733369927
"
DEFA23,"-0.5868567733369927
"
TRAV12-2,"-0.5868567733369927
"
AY761185,"-0.5868567733369927
"
NCF1,"-0.5868567733369927
"
GM42543,"-0.5868567733369927
"
G3BP1,"-0.5868567733369927
"
RPL13A,"-0.5868567733369927
"
SERINC5,"-0.5868567733369927
"
TNFRSF11A,"-0.5868567733369927
"
IL10RB,"-0.5868567733369927
"
SNAP23,"-0.5868567733369927
"
UNG,"-0.5868567733369927
"
BNIP3,"-0.5868567733369927
"
IRAK4,"-0.5868567733369927
"
FCGRT,"-0.5868567733369927
"
TRAV15D-2-DV6D-2,"-0.5868567733369927
"
IFNA15,"-0.5868567733369927
"
NT5C3,"-0.5868567733369927
"
TBKBP1,"-0.5868567733369927
"
LST1,"-0.5868567733369927
"
MMP7,"-0.5868567733369927
"
IL25,"-0.5868567733369927
"
IGKV14-130,"-0.5868567733369927
"
DEFA3,"-0.5868567733369927
"
DEFA2,"-0.5868567733369927
"
DEFA29,"-0.5868567733369927
"
DEFA1,"-0.5868567733369927
"
DDX41,"-0.5868567733369927
"
RNASE2B,"-0.5868567733369927
"
MARCHF1,"-0.5868567733369927
"
XCR1,"-0.5868567733369927
"
GADD45G,"-0.5868567733369927
"
ADAMTS5,"-0.5868567733369927
"
GM43302,"-0.5868567733369927
"
CIITA,"-0.5868567733369927
"
GBP3,"-0.5868567733369927
"
IIGP1,"-0.5868567733369927
"
CDH17,"-0.5868567733369927
"
LFNG,"-0.5868567733369927
"
MFNG,"-0.5868567733369927
"
CYSLTR1,"-0.5868567733369927
"
P2RY14,"-0.5868567733369927
"
GM43218,"-0.5868567733369927
"
CXCR1,"-0.5868567733369927
"
TRF,"-0.5868567733369927
"
CYBB,"-0.5868567733369927
"
CTSL,"-0.5868567733369927
"
TRAV12-1,"-0.5868567733369927
"
TRIML2,"-0.5868567733369927
"
CDC42,"-0.5868567733369927
"
DMBT1,"-0.5868567733369927
"
SLC26A6,"-0.5868567733369927
"
IGKV1-135,"-0.5868567733369927
"
CST9,"-0.5868567733369927
"
CXCL2,"-0.5868567733369927
"
LYG1,"-0.5868567733369927
"
STAB2,"-0.5868567733369927
"
STAB1,"-0.5868567733369927
"
IFNA14,"-0.5868567733369927
"
DEFB18,"-0.5868567733369927
"
NEDD4,"-0.5868567733369927
"
WFDC11,"-0.5868567733369927
"
NRROS,"-0.5868567733369927
"
PRKCE,"-0.5868567733369927
"
PRKCD,"-0.5868567733369927
"
PRF1,"-0.5868567733369927
"
IFIT1BL2,"-0.5868567733369927
"
GALP,"-0.5868567733369927
"
CDC42EP4,"-0.5868567733369927
"
IFITM6,"-0.5868567733369927
"
EAR1,"-0.5868567733369927
"
CITED1,"-0.5868567733369927
"
CDC42EP2,"-0.5868567733369927
"
S100A9,"-0.5868567733369927
"
BMPR1A,"-0.5868567733369927
"
TRIM29,"-0.5868567733369927
"
EIF2AK2,"-0.5868567733369927
"
TNK1,"-0.5868567733369927
"
WFDC3,"-0.5868567733369927
"
WIPI2,"-0.5868567733369927
"
RNASEL,"-0.5868567733369927
"
CSF2,"-0.5868567733369927
"
GAPT,"-0.5868567733369927
"
RAG2,"-0.5868567733369927
"
RAB1A,"-0.5868567733369927
"
OAS1E,"-0.5868567733369927
"
IFITM2,"-0.5868567733369927
"
ALCAM,"-0.5868567733369927
"
CTS8,"-0.5868567733369927
"
PFPL,"-0.5868567733369927
"
CTS7,"-0.5868567733369927
"
LTBR,"-0.5868567733369927
"
CXCL11,"-0.5868567733369927
"
LCP1,"-0.5868567733369927
"
IFNA12,"-0.5868567733369927
"
RAB11FIP5,"-0.5868567733369927
"
DEFB29,"-0.5868567733369927
"
FBXO38,"-0.5868567733369927
"
IGKV17-121,"-0.5868567733369927
"
BPIFA1,"-0.5868567733369927
"
ITGB8,"-0.5868567733369927
"
LCN2,"-0.5868567733369927
"
OAS1D,"-0.5868567733369927
"
IGKV1-133,"-0.5868567733369927
"
TMEM106A,"-0.5868567733369927
"
IGKV4-69,"-0.5868567733369927
"
DEFB36,"-0.5868567733369927
"
DEFB19,"-0.5868567733369927
"
TLR1,"-0.5868567733369927
"
TERC,"-0.8440124896092233
"
RAB3B,"-0.8440124896092233
"
PAFAH1B1,"-0.8440124896092233
"
RABL3,"-0.8440124896092233
"
F,"-0.8440124896092233
"
MECOM,"-0.8440124896092233
"
ERCC2,"-0.8440124896092233
"
EPB42,"-0.8440124896092233
"
TET2,"-0.8440124896092233
"
TNRC6C,"-0.8440124896092233
"
CIAO3,"-0.8440124896092233
"
SOD1,"-0.8440124896092233
"
SP1,"-0.8440124896092233
"
SPTB,"-0.8440124896092233
"
SIX4,"-0.8440124896092233
"
GPR89,"-0.8440124896092233
"
UFL1,"-0.8440124896092233
"
EEF2,"-0.8440124896092233
"
DLL4,"-0.8440124896092233
"
PDPN,"-0.8440124896092233
"
CACNA1C,"-0.8440124896092233
"
FST,"-0.8440124896092233
"
FLT4,"-0.8440124896092233
"
FLT1,"-0.8440124896092233
"
FLI1,"-0.8440124896092233
"
FGFR2,"-0.8440124896092233
"
FGF3,"-0.8440124896092233
"
FECH,"-0.8440124896092233
"
IRF6,"-0.8440124896092233
"
TXNRD2,"-0.8440124896092233
"
4930430F08RIK,"-0.8440124896092233
"
PSMB11,"-0.8440124896092233
"
NFATC3,"-0.8440124896092233
"
COL24A1,"-0.8440124896092233
"
RAB6A,"-0.8440124896092233
"
CD300C2,"-0.8440124896092233
"
CD300LD,"-0.8440124896092233
"
ABCB9,"-0.8440124896092233
"
WWP1,"-0.8440124896092233
"
SBDS,"-0.8440124896092233
"
UBA5,"-0.8440124896092233
"
HEATR9,"-0.8440124896092233
"
BPGM,"-0.8440124896092233
"
PTPRZ1,"-0.8440124896092233
"
CBFA2T3,"-0.8440124896092233
"
DNAI4,"-0.8440124896092233
"
MYO9B,"-0.8440124896092233
"
RO60,"-0.8440124896092233
"
HEM1,"-0.8440124896092233
"
DOCK1,"-0.8440124896092233
"
TMEM143,"-0.8440124896092233
"
KIRREL3,"-0.8440124896092233
"
ACP6,"-0.8440124896092233
"
FASN,"-0.8440124896092233
"
FANCC,"-0.8440124896092233
"
NFATC1,"-0.8440124896092233
"
BSG,"-0.8440124896092233
"
3830403N18RIK,"-0.8440124896092233
"
GMPR2,"-0.8440124896092233
"
IDO2,"-0.8440124896092233
"
SMARCA4,"-0.8440124896092233
"
ZFAT,"-0.8440124896092233
"
EGR1,"-0.8440124896092233
"
SLC25A5,"-0.8440124896092233
"
EIF2AK1,"-0.8440124896092233
"
SOX6,"-0.8440124896092233
"
SOD2,"-0.8440124896092233
"
RAB8B,"-0.8440124896092233
"
KCNAB2,"-0.8440124896092233
"
DACT2,"-0.8440124896092233
"
MIRLET7E,"-0.8440124896092233
"
PRKX,"-0.8440124896092233
"
PSMB8,"-0.8440124896092233
"
PSMB9,"-0.8440124896092233
"
GM36723,"-0.8440124896092233
"
FCRL1,"-0.8440124896092233
"
DAB2,"-0.8440124896092233
"
MIR125B-1,"-0.8440124896092233
"
FKBP1B,"-0.8440124896092233
"
DPEP1,"-0.8440124896092233
"
SH3PXD2A,"-0.8440124896092233
"
SRF,"-0.8440124896092233
"
WNT4,"-0.8440124896092233
"
WNT1,"-0.8440124896092233
"
KRTAP5-5,"-0.8440124896092233
"
PIP4K2A,"-0.8440124896092233
"
MIR17,"-0.8440124896092233
"
RBM47,"-0.8440124896092233
"
TYR,"-0.8440124896092233
"
TSHR,"-0.8440124896092233
"
PTBP3,"-0.8440124896092233
"
LRRK1,"-0.8440124896092233
"
CD248,"-0.8440124896092233
"
CRIP3,"-0.8440124896092233
"
SLC37A4,"-0.8440124896092233
"
RRAS,"-0.8440124896092233
"
RPS24,"-0.8440124896092233
"
RPS14,"-0.8440124896092233
"
GON4L,"-0.8440124896092233
"
CH25H,"-0.8440124896092233
"
MIR193B,"-0.8440124896092233
"
MIR34A,"-0.8440124896092233
"
SELPLG,"-0.8440124896092233
"
ARTN,"-0.8440124896092233
"
HDAC5,"-0.8440124896092233
"
MYO1E,"-0.8440124896092233
"
SKAP2,"-0.8440124896092233
"
FZD9,"-0.8440124896092233
"
MSH3,"-0.8440124896092233
"
SFTPA1,"-0.8440124896092233
"
CYP2C66,"-0.8440124896092233
"
MAP2K1,"-0.8440124896092233
"
SIX1,"-0.8440124896092233
"
AIMP1,"-0.8440124896092233
"
RAB33A,"-0.8440124896092233
"
EDNRB,"-0.8440124896092233
"
CFC1,"-0.8440124896092233
"
EFNA2,"-0.8440124896092233
"
IGBP1,"-0.8440124896092233
"
GAB3,"-0.8440124896092233
"
ARHGEF5,"-0.8440124896092233
"
JMJD6,"-0.8440124896092233
"
BCL2A1A,"-0.8440124896092233
"
TOP2A,"-0.8440124896092233
"
CD300LG,"-0.8440124896092233
"
TLX1,"-0.8440124896092233
"
TENT2,"-0.8440124896092233
"
THRA,"-0.8440124896092233
"
ARMC6,"-0.8440124896092233
"
BCL11A,"-0.8440124896092233
"
CLU,"-0.8440124896092233
"
VMN1R214,"-0.8440124896092233
"
TBX1,"-0.8440124896092233
"
OLR1,"-0.8440124896092233
"
MIR92-1,"-0.8440124896092233
"
MIR19B-1,"-0.8440124896092233
"
DHRS7B,"-0.8440124896092233
"
KMT2E,"-0.8440124896092233
"
VPS33A,"-0.8440124896092233
"
LRP5,"-0.8440124896092233
"
SKIL,"-0.8440124896092233
"
DOCK7,"-0.8440124896092233
"
RAB3C,"-0.8440124896092233
"
PFDN1,"-0.8440124896092233
"
HECTD1,"-0.8440124896092233
"
RAB35,"-0.8440124896092233
"
MSMP,"-0.8440124896092233
"
MMP21,"-0.8440124896092233
"
MLLT3,"-0.8440124896092233
"
CD300E,"-0.8440124896092233
"
TSPO2,"-0.8440124896092233
"
CEBPD,"-0.8440124896092233
"
TAZ,"-0.8440124896092233
"
ATF4,"-0.8440124896092233
"
SCG2,"-0.8440124896092233
"
PRDX3,"-0.8440124896092233
"
ANK1,"-0.8440124896092233
"
PURA,"-0.8440124896092233
"
CRTC3,"-0.8440124896092233
"
SH2B3,"-0.8440124896092233
"
PRTN3,"-0.8440124896092233
"
EP300,"-0.8440124896092233
"
WDR7,"-0.8440124896092233
"
POLM,"-0.8440124896092233
"
EPHB3,"-0.8440124896092233
"
ITGA9,"-0.8440124896092233
"
CDKN2B,"-0.8440124896092233
"
RBMY,"-0.8440124896092233
"
CAML,"-0.8440124896092233
"
BCL2L11,"-0.8440124896092233
"
ACTN1,"-0.8440124896092233
"
MUC19,"-0.8440124896092233
"
EPS8,"-0.8440124896092233
"
SFXN1,"-0.8440124896092233
"
CTSE,"-0.8440124896092233
"
ADD1,"-0.8440124896092233
"
TCAF2,"-0.8440124896092233
"
MRGPRX2,"-0.8440124896092233
"
RUNX2,"-0.8440124896092233
"
PABPC4,"-0.8440124896092233
"
TXLNA,"-0.8440124896092233
"
CHRNA7,"-0.8440124896092233
"
TCRA-V3.1,"-0.8440124896092233
"
FARP2,"-0.8440124896092233
"
CD300C,"-0.8440124896092233
"
GM7534,"-0.8440124896092233
"
TREML2,"-0.8440124896092233
"
RAB10,"-0.8440124896092233
"
EML1,"-0.8440124896092233
"
AZI2,"-0.8440124896092233
"
NUP85,"-0.8440124896092233
"
PODXL,"-0.8440124896092233
"
MIXL1,"-0.8440124896092233
"
TACC3,"-0.8440124896092233
"
PAX1,"-0.8440124896092233
"
ARL11,"-0.8440124896092233
"
SLC11A2,"-0.8440124896092233
"
ANGPT2,"-0.8440124896092233
"
RHD,"-0.8440124896092233
"
SGL,"-0.8440124896092233
"
ZFP980,"-0.8440124896092233
"
MINK1,"-0.8440124896092233
"
SSBP3,"-0.8440124896092233
"
TCF21,"-0.8440124896092233
"
RHAG,"-0.8440124896092233
"
MIR99A,"-0.8440124896092233
"
BCL11B,"-0.8440124896092233
"
MRGPRX1,"-0.8440124896092233
"
MIR20A,"-0.8440124896092233
"
EBI3,"-0.8440124896092233
"
MIR188,"-0.8440124896092233
"
MIR18,"-0.8440124896092233
"
MIR145A,"-0.8440124896092233
"
MIR143,"-0.8440124896092233
"
MIR130A,"-0.8440124896092233
"
MIR126A,"-0.8440124896092233
"
MIR122B,"-0.8440124896092233
"
MIR122,"-0.8440124896092233
"
NAMPT,"-0.8440124896092233
"
LMBR1L,"-0.8440124896092233
"
HRH1,"-0.8440124896092233
"
ADGRF4,"-0.8440124896092233
"
BATF3,"-0.8440124896092233
"
IRF9,"-0.8440124896092233
"
NCAPH2,"-0.8440124896092233
"
MPZL2,"-0.8440124896092233
"
RUBCN,"-0.8440124896092233
"
TRPM2,"-0.8440124896092233
"
TMEM190,"-0.8440124896092233
"
NDRG1,"-0.8440124896092233
"
RAB32,"-0.8440124896092233
"
IL11RA1,"-0.8440124896092233
"
AHCTF1,"-0.8440124896092233
"
KAT8,"-0.8440124896092233
"
SQSTM1,"-0.8440124896092233
"
ROCK1,"-0.8440124896092233
"
ITGAD,"-0.8440124896092233
"
RPA1,"-0.8440124896092233
"
BABAM1,"-0.8440124896092233
"
HBB-B1,"-0.8440124896092233
"
HBA-X,"-0.8440124896092233
"
HBA-A2,"-0.8440124896092233
"
HBA-A1,"-0.8440124896092233
"
GM42421,"-0.8440124896092233
"
EBP,"-0.8440124896092233
"
TPD52,"-0.8440124896092233
"
MYH9,"-0.8440124896092233
"
TAFA4,"-0.8440124896092233
"
KDR,"-0.8440124896092233
"
ITGB1,"-0.8440124896092233
"
ITGAV,"-0.8440124896092233
"
ITGA6,"-0.8440124896092233
"
BMNCR,"-0.8440124896092233
"
EXOC6,"-0.8440124896092233
"
ITGA1,"-0.8440124896092233
"
IMPDH1,"-0.8440124896092233
"
IL3RA,"-0.8440124896092233
"
IL2RB,"-0.8440124896092233
"
ARHGEF7,"-0.8440124896092233
"
PYGO1,"-0.8440124896092233
"
NHEJ1,"-0.8440124896092233
"
STK3,"-0.8440124896092233
"
GPR35,"-0.8440124896092233
"
LEPR,"-0.8440124896092233
"
CYP7B1,"-0.8440124896092233
"
STON2,"-0.8440124896092233
"
ABI1,"-0.8440124896092233
"
GPC3,"-0.8440124896092233
"
CDIN1,"-0.8440124896092233
"
ESCO2,"-0.8440124896092233
"
SNX10,"-0.8440124896092233
"
ZSWIM9,"-0.8440124896092233
"
WASF2,"-0.8440124896092233
"
MLF1,"-0.8440124896092233
"
STK4,"-0.8440124896092233
"
FLVCR1,"-0.8440124896092233
"
KMT2A,"-0.8440124896092233
"
SRSF4,"-0.8440124896092233
"
VPS33B,"-0.8440124896092233
"
MB,"-0.8440124896092233
"
TRPV1,"-0.8440124896092233
"
CHD7,"-0.8440124896092233
"
LYL1,"-0.8440124896092233
"
LY6D,"-0.8440124896092233
"
KRT75,"-0.8440124896092233
"
ALAS2,"-0.8440124896092233
"
ALAS1,"-0.8440124896092233
"
NCOR1,"-0.8440124896092233
"
ROGDI,"-0.8440124896092233
"
CLEC1B,"-0.8440124896092233
"
ADD2,"-0.8440124896092233
"
HS1BP3,"-0.8440124896092233
"
MAEA,"-0.8440124896092233
"
NCSTN,"-0.8440124896092233
"
DHTKD1,"-0.8440124896092233
"
CHRNA4,"-0.8440124896092233
"
ACE,"-0.8440124896092233
"
ABL2,"-0.8440124896092233
"
PREX1,"-0.8440124896092233
"
SGPL1,"-0.8440124896092233
"
SLC7A6OS,"-0.8440124896092233
"
AY036118,"-0.8440124896092233
"
RTKN2,"-0.8440124896092233
"
RABGAP1L,"-0.8440124896092233
"
PBX1,"-0.8440124896092233
"
PIR,"-0.8440124896092233
"
KLF4,"-0.8440124896092233
"
ZFP385A,"-0.8440124896092233
"
CD109,"-0.8440124896092233
"
BAP1,"-0.8440124896092233
"
CDK13,"-0.8440124896092233
"
NTRK1,"-0.8440124896092233
"
NKX2-5,"-0.8440124896092233
"
INPPL1,"-0.8440124896092233
"
PSAP,"-0.8440124896092233
"
PPIB,"-0.8440124896092233
"
PPIA,"-0.8440124896092233
"
POLB,"-0.8440124896092233
"
SAMD9L,"-0.8440124896092233
"
HEPH,"-0.8440124896092233
"
SPIB,"-0.8440124896092233
"
PLG,"-0.8440124896092233
"
KCP,"-0.8440124896092233
"
HHEX,"-0.8440124896092233
"
CNN2,"-0.8440124896092233
"
SATB1,"-0.8440124896092233
"
RAB4A,"-0.8440124896092233
"
CDK5RAP3,"-0.8440124896092233
"
CALCR,"-0.8440124896092233
"
CTC1,"-0.8440124896092233
"
SLC40A1,"-0.8440124896092233
"
ZBTB24,"-0.8440124896092233
"
WDR1,"-0.8440124896092233
"
FZD7,"-0.8440124896092233
"
VMN2R74,"-0.8440124896092233
"
CHD2,"-0.8440124896092233
"
WNT10B,"-0.8440124896092233
"
NKX3-2,"-0.8440124896092233
"
PIKFYVE,"-0.8440124896092233
"
H2BC1,"-0.8440124896092233
"
CD300LD3,"-0.8440124896092233
"
DCAF1,"-0.8440124896092233
"
NCAPG2,"-0.8440124896092233
"
RET,"-0.8440124896092233
"
KLF2,"-0.8440124896092233
"
KLF1,"-0.8440124896092233
"
4930474N05RIK,"-0.8440124896092233
"
CHST4,"-0.8440124896092233
"
ADAM9,"-0.8440124896092233
"
POLQ,"-0.8440124896092233
"
CTNNBL1,"-0.8440124896092233
"
GOLPH3,"-0.8440124896092233
"
FLCN,"-0.8440124896092233
"
MEN1,"-0.8440124896092233
"
PRRC2C,"-0.8440124896092233
"
MIR19A,"-0.8440124896092233
"
MIR181C,"-0.8440124896092233
"
MIR125B-2,"-0.8440124896092233
"
PIK3CG,"-0.8440124896092233
"
TRAJ18,"-0.8440124896092233
"
CCDC134,"-0.8440124896092233
"
MIR145B,"-0.8440124896092233
"
TMEM14C,"-0.8440124896092233
"
SP3,"-0.8440124896092233
"
IL31,"-0.8440124896092233
"
TTC7,"-0.8440124896092233
"
ZBTB32,"-0.8440124896092233
"
HDAC7,"-0.8440124896092233
"
PATZ1,"-0.8440124896092233
"
ITGB7,"-0.8440124896092233
"
JUNB,"-0.8440124896092233
"
PTMS,"-0.8440124896092233
"
FCMR,"-0.8440124896092233
"
SCART2,"-0.8440124896092233
"
TNFRSF23,"-0.8440124896092233
"
NBEAL2,"-0.8440124896092233
"
CTPS,"-0.8440124896092233
"
PODXL2,"-0.8440124896092233
"
RETNLG,"-0.8440124896092233
"
RPS17,"-0.8440124896092233
"
PMAIP1,"-0.8440124896092233
"
KAT6A,"-0.8440124896092233
"
SART3,"-0.8440124896092233
"
CHST3,"-0.8440124896092233
"
YY1,"-0.8440124896092233
"
BVES,"-0.8440124896092233
"
MCM3AP,"-0.8440124896092233
"
MIR7116,"-0.8440124896092233
"
TGFBR1,"-0.8440124896092233
"
MIR542,"-0.8440124896092233
"
NFE2L1,"-0.8440124896092233
"
ZFP950,"-0.8440124896092233
"
CEACAM20,"-0.8440124896092233
"
OSTM1,"-0.8440124896092233
"
SERPINB9F,"-0.8440124896092233
"
SP7,"-0.8440124896092233
"
CMTM7,"-0.8440124896092233
"
TIPARP,"-0.8440124896092233
"
MFAP5,"-0.8440124896092233
"
IGBP1B,"-0.8440124896092233
"
RPL22,"-0.8440124896092233
"
ETV2,"-0.8440124896092233
"
TAPBP,"-0.8440124896092233
"
HAND2,"-0.8440124896092233
"
IRF2BP2,"-0.8440124896092233
"
AGPAT5,"-0.8440124896092233
"
IL17B,"-0.8440124896092233
"
SYVN1,"-0.8440124896092233
"
GPR174,"-0.8440124896092233
"
FUBP1,"-0.8440124896092233
"
SPP1,"-0.8440124896092233
"
DDIAS,"-0.8440124896092233
"
H2-DMB2,"-0.8440124896092233
"
ADGRG3,"-0.8440124896092233
"
BAK1,"-0.8440124896092233
"
PTPRO,"-0.8440124896092233
"
FOXL1,"-0.8440124896092233
"
TMOD3,"-0.8440124896092233
"
GPR15,"-0.8440124896092233
"
PKNOX1,"-0.8440124896092233
"
MKNK2,"-0.8440124896092233
"
ABCA15,"-0.8440124896092233
"
XKR8,"-0.8440124896092233
"
CDH26,"-0.8440124896092233
"
EPAS1,"-0.8440124896092233
"
NIPAL3,"-0.8440124896092233
"
DYRK3,"-0.8440124896092233
"
GLO1,"-0.8440124896092233
"
GJA1,"-0.8440124896092233
"
B4GALT1,"-0.8440124896092233
"
GFI1,"-0.8440124896092233
"
BARX1,"-0.8440124896092233
"
HDAC9,"-0.8440124896092233
"
GCNT1,"-0.8440124896092233
"
GBA,"-0.8440124896092233
"
FAM20C,"-0.8440124896092233
"
WNT2B,"-0.8440124896092233
"
MPIG6B,"-0.8440124896092233
"
IREB2,"-0.8440124896092233
"
JAML,"-0.8440124896092233
"
NUGGC,"-0.8440124896092233
"
ATPIF1,"-0.8440124896092233
"
ONECUT1,"-0.8440124896092233
"
ZFP784,"-0.8440124896092233
"
SIPA1L3,"-0.8440124896092233
"
WDFY4,"-0.8440124896092233
"
CLEC4F,"-0.8440124896092233
"
DMTN,"-0.8440124896092233
"
TCEA1,"-0.8440124896092233
"
TMEM91,"-0.8440124896092233
"
L3MBTL3,"-0.8440124896092233
"
MFAP2,"-0.8440124896092233
"
PDE4D,"-0.8440124896092233
"
PTPN11,"-0.8440124896092233
"
ARIH2,"-0.8440124896092233
"
CIAPIN1,"-0.8440124896092233
"
CD34,"-0.8440124896092233
"
CD2,"-0.8440124896092233
"
CCND3,"-0.8440124896092233
"
CCNB2,"-0.8440124896092233
"
SIVA1,"-0.8440124896092233
"
CITED2,"-0.8440124896092233
"
ANXA2,"-0.8440124896092233
"
IFI30,"-0.8440124896092233
"
SLC12A2,"-0.8440124896092233
"
CDKN1C,"-0.8440124896092233
"
HRNR,"-0.8440124896092233
"
THSD1,"-0.8440124896092233
"
F11R,"-0.8440124896092233
"
JAG2,"-0.8440124896092233
"
SLC39A3,"-0.8440124896092233
"
ARID4A,"-0.8440124896092233
"
IDE,"-0.8440124896092233
"
GIMAP1,"-0.8440124896092233
"
IMPDH2,"-0.8440124896092233
"
LMO4,"-0.8440124896092233
"
GPATCH4,"-0.8440124896092233
"
PITX2,"-0.8440124896092233
"
BRCA2,"-0.8440124896092233
"
ETV6,"-0.8440124896092233
"
NLRP12,"-0.8440124896092233
"
PSMB10,"-0.8440124896092233
"
PSME1,"-0.8440124896092233
"
PSME2,"-0.8440124896092233
"
CD151,"-0.8440124896092233
"
S1PR1,"-0.8440124896092233
"
PTPRQ,"-0.8440124896092233
"
